date_sold,COGS,price_sold,customer,units_sold
10/16/2019,3.45,6.93,QW56895,53000
10/16/2019,1.6,6.93,QZ38383,46000
10/16/2019,5.05,6.93,DI92747,12000
10/17/2019,5.85,5.94,AU44452,20000
10/17/2019,2.65,4.95,KO54545,8000
10/17/2019,4.15,6.93,WG15152,22000
10/17/2019,2.35,6.93,KM81354,25000
10/18/2019,3.15,4.95,QZ38383,5000
10/18/2019,1.65,6.93,SS93393,29000
10/18/2019,4,6.93,WE42352,14000
10/18/2019,2.5,8.91,QB52151,52000
10/18/2019,1.25,5.94,RS29392,42000
10/18/2019,2.55,6.93,QB52151,58000
10/18/2019,1.6,6.93,QZ38383,40000
10/18/2019,1.9,4.95,QB52151,10000
10/19/2019,5.2,8.91,KO54545,17000
10/19/2019,2.65,8.91,AJ30909,21000
10/19/2019,1.3,4.95,AU53252,16000
10/19/2019,5.9,4.95,BH66216,30000
10/19/2019,5.05,4.95,KO54545,37000
10/20/2019,5.55,4.95,EB26526,2000
10/20/2019,3.5,3.96,DI92747,52000
10/20/2019,3,4.95,KN84849,12000
10/21/2019,5.3,4.95,LL22355,35000
10/22/2019,5.1,4.95,EN15154,14000
10/22/2019,2.8,6.93,LL22355,12000
10/22/2019,3.8,7.92,QB52151,32000
10/22/2019,2.95,4.95,LL22355,20000
10/23/2019,5.45,7.92,WG15152,10000
10/23/2019,3.35,8.91,DC54863,39000
10/23/2019,3,4.95,FU92873,17000
10/24/2019,2.95,5.94,FIO2818,32000
10/24/2019,3.35,5.94,AJ30909,25000
10/25/2019,2,3.96,AJ30909,1000
10/25/2019,2.1,5.94,EN15154,13000
10/25/2019,5.6,5.94,ST20938,26000
10/26/2019,2.65,4.95,RS29392,57000
10/26/2019,5.65,7.92,DC54863,36000
10/26/2019,1.65,8.91,SS93393,16000
10/27/2019,2.15,6.93,KN84849,30000
10/27/2019,1.75,6.93,EI92873,47000
10/27/2019,4.65,4.95,EB26526,31000
10/28/2019,2.15,4.95,FU92873,32000
10/28/2019,3.6,6.93,BH66216,17000
10/28/2019,4.55,7.92,BH66216,13000
10/29/2019,2.05,4.95,WE68594,7000
10/29/2019,5.25,5.94,AJ93848,10000
10/30/2019,5,4.95,DI41455,42000
10/30/2019,1.2,5.94,FF39393,54000
10/30/2019,3.45,5.94,KN84849,6000
10/31/2019,5.15,6.93,QZ38383,27000
10/31/2019,1.35,5.94,QW56895,37000
10/31/2019,3.3,7.92,KO54545,27000
10/31/2019,4.6,3.96,SS93393,2000
10/31/2019,2.6,8.91,RS29392,55000
10/31/2019,3.55,6.93,DI41455,19000
11/1/2019,1.2,6.93,AU44452,1000
11/1/2019,4.45,6.93,UY59785,27000
11/2/2019,4.35,5.94,DI92747,54000
11/3/2019,2.95,4.95,FU92873,40000
11/3/2019,3.85,5.94,EI92873,18000
11/4/2019,5.9,5.94,TW29382,35000
11/4/2019,3.55,6.93,DC54863,45000
11/4/2019,5.7,8.91,UY59785,19000
11/5/2019,1.6,8.91,JI20398,30000
11/5/2019,3,7.92,WE68594,4000
11/5/2019,1.05,7.92,BH66216,10000
11/5/2019,3.45,4.95,FF39393,30000
11/6/2019,3.3,6.93,AL30JS,49000
11/6/2019,1.2,5.94,WE68594,1000
11/7/2019,1.6,5.94,AU53252,49000
11/7/2019,5.5,7.92,DC54863,29000
11/7/2019,4.45,5.94,RS29392,10000
11/7/2019,2,4.95,FIO2818,25000
11/8/2019,1.3,5.94,DI41455,53000
11/8/2019,5.3,3.96,WE42352,33000
11/8/2019,3.6,4.95,JF93837,47000
11/9/2019,2.9,7.92,JI20398,34000
11/9/2019,5.75,5.94,AU44452,49000
11/9/2019,4.9,3.96,WG15152,48000
11/10/2019,2.95,3.96,QZ38383,12000
11/10/2019,5.35,5.94,AJ30909,58000
11/10/2019,4.2,5.94,EI92873,24000
11/10/2019,1.85,3.96,AJ93848,13000
11/11/2019,2.85,7.92,SS93393,47000
11/12/2019,1.5,5.94,FF39393,24000
11/13/2019,3.5,6.93,FU92873,15000
11/14/2019,3.85,4.95,AJ93848,59000
11/14/2019,1.8,5.94,BH66216,4000
11/15/2019,3.35,7.92,QW56895,48000
11/15/2019,1.45,7.92,JI20398,5000
11/15/2019,3.4,4.95,SS93393,23000
11/15/2019,1.55,7.92,TW29382,25000
11/16/2019,5.35,4.95,FU92873,3000
11/16/2019,3.75,8.91,UY59785,3000
11/16/2019,2.6,5.94,BH66216,13000
11/16/2019,1.55,4.95,ST20938,6000
11/16/2019,1.45,7.92,JI20398,26000
11/16/2019,2.4,8.91,EN15154,49000
11/17/2019,4.4,5.94,FIO2818,54000
11/17/2019,3,6.93,JF93837,54000
11/17/2019,4.75,6.93,SS93393,54000
11/17/2019,3.6,7.92,FF39393,24000
11/17/2019,2.1,4.95,WE68594,49000
11/17/2019,4.45,5.94,ST20938,47000
11/18/2019,2.6,4.95,QB52151,1000
11/18/2019,1,7.92,WG15152,14000
11/19/2019,1.05,5.94,DC54863,53000
11/19/2019,3.7,8.91,FF39393,21000
11/19/2019,3.05,5.94,FU92873,21000
11/19/2019,5.4,4.95,DC54863,34000
11/19/2019,3,7.92,KN84849,4000
11/20/2019,2,4.95,AU53252,45000
11/20/2019,3.3,6.93,FU92873,26000
11/20/2019,4.85,5.94,DC54863,34000
11/20/2019,5.55,4.95,WE68594,4000
11/21/2019,5.15,3.96,FF39393,4000
11/21/2019,4.15,4.95,EB26526,38000
11/21/2019,5.35,4.95,QZ38383,10000
11/21/2019,1.85,5.94,WI38374,9000
11/22/2019,5.4,4.95,DI41455,41000
11/22/2019,1.1,7.92,TW29382,50000
11/22/2019,4.6,8.91,AU53252,29000
11/22/2019,3.65,5.94,KM81354,28000
11/23/2019,5.25,7.92,KN84849,15000
11/23/2019,2.5,4.95,ST20938,49000
11/23/2019,1.65,6.93,WG15152,49000
11/24/2019,4.05,6.93,WG15152,30000
11/24/2019,1.55,5.94,AU53252,51000
11/25/2019,1.55,7.92,QW56895,43000
11/26/2019,1.1,5.94,EI92873,17000
11/27/2019,5.55,5.94,DI41455,33000
11/27/2019,4.8,4.95,AJ30909,24000
11/27/2019,2.55,5.94,AJ30909,23000
11/28/2019,4.65,7.92,ST20938,13000
11/28/2019,4.85,5.94,EB26526,47000
11/28/2019,4.25,4.95,AL30JS,35000
11/28/2019,4,6.93,FIO2818,2000
11/28/2019,5.3,7.92,QB52151,46000
11/29/2019,1.7,8.91,AL30JS,57000
11/29/2019,4.45,7.92,EN15154,32000
11/29/2019,2.45,3.96,FF39393,18000
11/29/2019,4.05,8.91,JF93837,44000
11/29/2019,2.1,6.93,EB26526,47000
11/30/2019,2.85,7.92,AU44452,29000
11/30/2019,2.05,6.93,DI92747,26000
11/30/2019,5.85,5.94,TW29382,53000
11/30/2019,1.9,7.92,SS93393,38000
12/2/2019,2.65,4.95,AU53252,26000
12/2/2019,4.05,6.93,SS93393,13000
12/2/2019,2.6,7.92,WI38374,36000
12/2/2019,2.8,7.92,WG15152,20000
12/3/2019,5.2,6.93,QB52151,58000
12/3/2019,4.9,6.93,WI38374,60000
12/3/2019,2.45,7.92,DI41455,57000
12/3/2019,2.5,5.94,EB26526,44000
12/3/2019,1.15,8.91,SD61301,48000
12/3/2019,1.25,4.95,BH66216,19000
12/4/2019,5.2,3.96,TW29382,22000
12/5/2019,4.25,5.94,FF39393,6000
12/6/2019,5.4,5.94,TW29382,27000
12/6/2019,2.4,3.96,KN84849,9000
12/6/2019,1.1,6.93,AU53252,21000
12/6/2019,5.1,8.91,BH66216,15000
12/7/2019,4.2,4.95,WI38374,39000
12/7/2019,3.1,5.94,ST20938,24000
12/8/2019,3.9,3.96,SD61301,3000
12/8/2019,1.8,3.96,AJ93848,1000
12/8/2019,5.35,8.91,WI38374,45000
12/8/2019,2.95,8.91,JF93837,22000
12/8/2019,2,5.94,FU92873,17000
12/9/2019,5.3,8.91,UY59785,16000
12/9/2019,3.15,4.95,ST20938,10000
12/9/2019,1.05,6.93,KO54545,46000
12/9/2019,1.85,5.94,KO54545,52000
12/9/2019,4.15,5.94,WE42352,47000
12/9/2019,1.15,4.95,KM81354,23000
12/9/2019,3.35,6.93,KM81354,5000
12/10/2019,4.55,4.95,BH66216,11000
12/10/2019,1.75,6.93,KM81354,21000
12/10/2019,2.25,5.94,ST20938,37000
12/10/2019,2.05,4.95,WE68594,30000
12/10/2019,5.05,7.92,JI20398,35000
12/10/2019,5.35,7.92,JF93837,42000
12/11/2019,3.55,6.93,KO54545,34000
12/12/2019,3.1,3.96,AU44452,40000
12/12/2019,5.3,4.95,UY59785,6000
12/12/2019,2.05,4.95,AU44452,40000
12/12/2019,2.45,6.93,FF39393,35000
12/12/2019,5.95,8.91,DI92747,44000
12/12/2019,4.25,7.92,AU44452,32000
12/13/2019,2.7,6.93,KM81354,59000
12/14/2019,3.05,4.95,FF39393,15000
12/14/2019,3.25,4.95,SD61301,10000
12/14/2019,3.35,6.93,TW29382,34000
12/15/2019,3,6.93,BH66216,9000
12/16/2019,5.25,8.91,RS29392,47000
12/17/2019,2.75,5.94,QZ38383,9000
12/17/2019,3.95,6.93,JF93837,12000
12/17/2019,2.9,4.95,FU92873,18000
12/17/2019,3.5,5.94,EN15154,47000
12/17/2019,1.75,4.95,WE42352,60000
12/17/2019,4.05,3.96,AJ30909,8000
12/18/2019,4.4,7.92,UY59785,52000
12/19/2019,4.2,5.94,BH66216,35000
12/19/2019,3.55,4.95,JI20398,2000
12/20/2019,4.3,8.91,BH66216,44000
12/21/2019,5.9,5.94,DI92747,55000
12/21/2019,3,6.93,WE68594,29000
12/21/2019,4.1,3.96,LL22355,42000
12/21/2019,2,3.96,UY59785,11000
12/21/2019,1.95,8.91,UY59785,4000
12/22/2019,4.15,7.92,KN84849,12000
12/22/2019,4.35,5.94,DC54863,30000
12/23/2019,2.45,7.92,FU92873,7000
12/23/2019,3.85,8.91,DC54863,55000
12/23/2019,5.75,7.92,TW29382,29000
12/23/2019,3.7,8.91,FF39393,4000
12/23/2019,6,6.93,WE42352,56000
12/24/2019,1.4,8.91,SS93393,57000
12/24/2019,4.7,5.94,AU53252,7000
12/24/2019,2.95,6.93,KN84849,55000
12/24/2019,4.35,7.92,KN84849,56000
12/24/2019,4.5,8.91,AU53252,34000
12/24/2019,5.35,8.91,WG15152,40000
12/24/2019,4.95,5.94,AU44452,20000
12/25/2019,2.05,7.92,TW29382,3000
12/25/2019,4.45,6.93,EN15154,7000
12/25/2019,4.4,4.95,LL22355,58000
12/26/2019,5.2,6.93,ST20938,14000
12/26/2019,2.5,6.93,QW56895,25000
12/27/2019,5.35,7.92,ST20938,40000
12/28/2019,3.35,6.93,DI92747,50000
12/28/2019,5.5,3.96,BH66216,41000
12/29/2019,1.7,7.92,DI92747,49000
12/29/2019,5.25,4.95,FIO2818,27000
12/29/2019,3.3,7.92,AL30JS,47000
12/29/2019,5.75,7.92,QW56895,51000
12/29/2019,5.7,4.95,KO54545,36000
12/29/2019,5.85,4.95,ST20938,53000
12/29/2019,1.3,5.94,AJ93848,28000
12/30/2019,4.85,6.93,KN84849,30000
12/30/2019,1.5,4.95,AU44452,44000
12/30/2019,4.75,3.96,DC54863,35000
12/31/2019,5.5,5.94,DI92747,6000
12/31/2019,5.75,3.96,AL30JS,38000
12/31/2019,2.8,7.92,FF39393,58000
12/31/2019,4.95,6.93,ST20938,3000
12/31/2019,2.8,7.92,FIO2818,35000
